node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    4501           2         0              0         673       109       504       3919      100       45        
node_0         topic_9        102400    4501           0         0              0         615       65        446       1816      100       45        
node_1         topic_10       102400    4501           3         0              0         734       120       561       4040      100       45        
node_1         topic_9        102400    4501           0         3              0         662       64        495       1926      100       45        
node_2         topic_10       102400    4501           2         0              0         796       116       608       4096      100       45        
node_2         topic_9        102400    4501           2         0              0         706       63        567       2109      100       45        
node_3         topic_10       102400    4501           2         0              0         725       111       474       4200      100       45        
node_3         topic_9        102400    4501           0         0              0         637       88        444       1970      100       45        
node_4         topic_10       102400    4501           2         0              0         836       114       630       4254      100       45        
node_4         topic_9        102400    4501           2         0              0         748       64        601       2209      100       45        
node_5         topic_10       102400    4501           2         0              0         870       114       652       4556      100       45        
node_5         topic_9        102400    4501           2         0              0         775       66        624       2261      100       45        
node_6         topic_10       102400    4501           2         0              0         898       112       676       4309      100       45        
node_6         topic_9        102400    4501           2         0              0         802       67        648       2310      100       45        
node_7         topic_10       102400    4501           2         0              0         778       121       542       4375      100       45        
node_7         topic_9        102400    4501           2         0              0         827       68        672       2362      100       45        
node_8         topic_10       102400    4501           2         0              0         928       114       725       4657      100       45        
node_8         topic_9        102400    4501           2         0              0         854       69        697       2414      100       45        
