node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    4500           0         0              0         588       59        470       1424      100       45        
node_0         topic_11       102400    4501           0         0              0         646       73        481       1427      100       45        
node_1         topic_10       102400    4500           0         0              0         675       53        526       1469      100       45        
node_1         topic_11       102400    4501           0         0              0         725       73        555       1451      100       45        
node_2         topic_10       102400    4500           0         0              0         736       64        600       1493      100       45        
node_2         topic_11       102400    4501           0         0              0         737       63        595       1705      100       45        
node_3         topic_10       102400    4500           0         0              0         715       51        584       1517      100       45        
node_3         topic_11       102400    4501           0         0              0         774       61        641       1728      100       45        
node_4         topic_10       102400    4500           0         0              0         780       62        646       1654      100       45        
node_4         topic_11       102400    4501           0         0              0         832       67        678       1542      100       45        
node_5         topic_10       102400    4500           0         0              0         804       62        670       1702      100       45        
node_5         topic_11       102400    4501           0         0              0         859       70        689       1618      100       45        
node_6         topic_10       102400    4500           0         0              0         830       64        693       1759      100       45        
node_6         topic_11       102400    4501           0         0              0         887       71        713       1655      100       45        
node_7         topic_10       102400    4500           0         0              0         856       64        717       1816      100       45        
node_7         topic_11       102400    4501           0         0              0         914       72        737       1752      100       45        
node_8         topic_10       102400    4500           0         0              0         820       76        587       1866      100       45        
node_8         topic_11       102400    4501           0         0              0         897       76        681       1756      100       45        
node_9         topic_10       102400    4500           0         0              0         899       58        766       1917      100       45        
node_9         topic_11       102400    4501           1         0              0         961       70        788       2360      100       45        
