node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_8        102400    4501           1         0              0         701       139       491       3538      100       45        
node_0         topic_9        102400    4501           3         0              0         598       122       426       4078      100       45        
node_1         topic_8        102400    4501           1         0              0         583       122       414       3112      100       45        
node_1         topic_9        102400    4501           3         0              0         701       134       520       4460      100       45        
node_2         topic_8        102400    4501           1         0              0         739       137       520       3625      100       45        
node_2         topic_9        102400    4501           3         0              0         742       132       556       4535      100       45        
node_3         topic_8        102400    4501           1         0              0         653       123       466       3350      100       45        
node_3         topic_9        102400    4500           2         1              1         767       126       568       4586      100       45        
node_4         topic_8        102400    4501           1         0              0         775       139       553       3679      100       45        
node_4         topic_9        102400    4501           3         0              0         807       136       605       4639      100       45        
node_5         topic_8        102400    4501           1         0              0         689       127       501       3429      100       45        
node_5         topic_9        102400    4501           3         0              0         677       134       492       4257      100       45        
node_6         topic_8        102400    4501           1         0              0         744       132       526       3764      100       45        
node_6         topic_9        102400    4501           3         0              0         713       137       523       4764      100       45        
node_7         topic_8        102400    4501           1         0              0         817       132       639       3822      100       45        
node_7         topic_9        102400    4501           3         0              0         835       129       670       4821      100       45        
