node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    4501           0         0              0         587       64        467       1660      100       45        
node_0         topic_11       102400    4501           0         0              0         651       77        488       1742      100       45        
node_1         topic_10       102400    4501           0         0              0         675       59        533       1725      100       45        
node_1         topic_11       102400    4501           0         0              0         724       78        561       1783      100       45        
node_2         topic_10       102400    4501           0         0              0         699       53        579       1822      100       45        
node_2         topic_11       102400    4501           0         0              0         810       79        615       1811      100       45        
node_3         topic_10       102400    4501           0         0              0         755       71        619       1988      100       45        
node_3         topic_11       102400    4501           0         0              0         841       80        638       1874      100       45        
node_4         topic_10       102400    4501           1         0              0         783       74        641       2066      100       45        
node_4         topic_11       102400    4501           1         0              0         873       83        660       2016      100       45        
node_5         topic_10       102400    4501           0         0              0         767       59        607       1893      100       45        
node_5         topic_11       102400    4501           1         0              0         763       78        587       2062      100       45        
node_6         topic_10       102400    4501           0         0              0         809       59        652       1918      100       45        
node_6         topic_11       102400    4501           1         0              0         808       78        620       2093      100       45        
node_7         topic_10       102400    4501           1         0              0         844       63        708       2274      100       45        
node_7         topic_11       102400    4501           1         0              0         919       73        731       2152      100       45        
node_8         topic_10       102400    4501           1         0              0         874       66        739       2335      100       45        
node_8         topic_11       102400    4501           1         0              0         900       79        695       2215      100       45        
node_9         topic_10       102400    4501           1         0              0         901       67        769       2397      100       45        
node_9         topic_11       102400    4501           0         6              0         964       68        802       1651      100       45        
