node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    4501           0         0              0         589       60        479       1394      100       45        
node_0         topic_11       102400    4501           0         0              0         646       69        483       1728      100       45        
node_1         topic_10       102400    4501           0         0              0         673       58        543       1405      100       45        
node_1         topic_11       102400    4501           0         0              0         814       86        593       1761      100       45        
node_2         topic_10       102400    4501           0         0              0         699       46        580       1455      100       45        
node_2         topic_11       102400    4501           0         0              0         714       62        554       1808      100       45        
node_3         topic_10       102400    4501           0         0              0         736       50        616       1500      100       45        
node_3         topic_11       102400    4501           0         0              0         837       74        641       1851      100       45        
node_4         topic_10       102400    4501           0         0              0         785       65        660       1539      100       45        
node_4         topic_11       102400    4501           0         0              0         865       76        663       1897      100       45        
node_5         topic_10       102400    4501           0         0              0         792       53        659       1585      100       45        
node_5         topic_11       102400    4501           1         0              0         757       74        601       2501      100       45        
node_6         topic_10       102400    4501           0         0              0         834       62        707       1626      100       45        
node_6         topic_11       102400    4501           1         0              0         899       75        711       2313      100       45        
node_7         topic_10       102400    4501           0         0              0         846       57        702       1668      100       45        
node_7         topic_11       102400    4501           0         0              0         823       77        650       1988      100       45        
node_8         topic_10       102400    4501           1         0              0         876       60        728       2138      100       45        
node_8         topic_11       102400    4501           1         0              0         898       70        686       2073      100       45        
node_9         topic_10       102400    4501           0         0              0         904       59        754       1712      100       45        
node_9         topic_11       102400    4501           1         0              0         957       60        808       2109      100       45        
