node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_6        102400    4501           31        1              0         627       303       367       5702      100       45        
node_0         topic_7        102400    4501           33        2              0         655       364       378       9393      100       45        
node_1         topic_6        102400    4501           47        3              0         685       351       424       7129      100       45        
node_1         topic_7        102400    4501           55        3              0         768       380       458       9497      100       45        
node_2         topic_6        102400    4501           50        3              0         711       346       453       6016      100       45        
node_2         topic_7        102400    4501           42        2              0         718       384       406       9581      100       45        
node_3         topic_6        102400    4501           65        13             0         748       365       476       6054      100       45        
node_3         topic_7        102400    4501           69        9              0         808       410       510       9666      100       45        
node_4         topic_6        102400    4501           74        10             0         784       362       498       6138      100       45        
node_4         topic_7        102400    4501           58        11             0         765       369       470       8707      100       45        
node_5         topic_6        102400    4501           77        11             0         812       366       515       6182      100       45        
node_5         topic_7        102400    4501           65        9              0         815       406       477       9823      100       45        
