node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_8        102400    4501           0         0              0         599       135       393       1167      100       45        
node_0         topic_9        102400    4501           1         0              0         624       115       443       2324      100       45        
node_1         topic_8        102400    4501           0         0              0         715       161       489       1520      100       45        
node_1         topic_9        102400    4501           0         0              0         723       124       517       1504      100       45        
node_2         topic_8        102400    4501           0         0              0         757       169       511       1596      100       45        
node_2         topic_9        102400    4501           0         0              0         780       127       561       1830      100       45        
node_3         topic_8        102400    4500           0         1              1         778       169       533       1328      100       45        
node_3         topic_9        102400    4501           0         3              0         682       115       490       1471      100       45        
node_4         topic_8        102400    4501           0         0              0         691       136       459       1296      100       45        
node_4         topic_9        102400    4501           0         0              0         712       117       519       1460      100       45        
node_5         topic_8        102400    4500           0         1              1         723       143       488       1317      100       45        
node_5         topic_9        102400    4501           0         3              0         757       120       558       1497      100       45        
node_6         topic_8        102400    4501           0         0              0         781       150       549       1351      100       45        
node_6         topic_9        102400    4501           0         3              0         824       115       654       1521      100       45        
node_7         topic_8        102400    4501           0         0              0         843       161       644       1679      100       45        
node_7         topic_9        102400    4501           0         3              0         853       115       678       1545      100       45        
