node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    4501           1         0              0         803       179       501       2098      100       45        
node_1         topic_10       102400    4501           1         0              0         879       191       550       2703      100       45        
node_2         topic_10       102400    4501           1         0              0         974       194       618       2184      100       45        
node_3         topic_10       102400    4501           1         0              0         1001      195       639       2247      100       45        
node_4         topic_10       102400    4501           2         5              0         1027      196       661       2281      100       45        
node_5         topic_10       102400    4501           3         5              0         929       194       603       2417      100       45        
node_6         topic_10       102400    4501           1         0              0         992       199       654       2345      100       45        
node_7         topic_10       102400    4501           2         0              0         1072      196       734       2549      100       45        
node_8         topic_10       102400    4501           2         5              0         1092      193       760       2741      100       45        
node_9         topic_10       102400    4501           2         5              0         1090      201       680       2415      100       45        
