node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    4501           0         0              0         806       184       504       1663      100       45        
node_1         topic_10       102400    4501           0         0              0         881       194       583       1704      100       45        
node_2         topic_10       102400    4501           0         0              0         981       200       621       1729      100       45        
node_3         topic_10       102400    4501           0         0              0         1006      201       642       1753      100       45        
node_4         topic_10       102400    4501           1         5              0         1032      203       664       2614      100       45        
node_5         topic_10       102400    4501           0         0              0         931       199       593       1800      100       45        
node_6         topic_10       102400    4501           1         5              0         991       207       651       3229      100       45        
node_7         topic_10       102400    4501           1         5              0         1048      204       691       3097      100       45        
node_8         topic_10       102400    4501           1         5              0         1092      200       753       3142      100       45        
node_9         topic_10       102400    4501           0         0              0         1100      202       740       1898      100       45        
