node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    4501           1         0              0         793       185       489       3143      100       45        
node_1         topic_10       102400    4500           1         0              0         963       204       601       3410      100       45        
node_2         topic_10       102400    4500           1         0              0         874       195       557       3234      100       45        
node_3         topic_10       102400    4500           1         0              0         992       203       631       3442      100       45        
node_4         topic_10       102400    4500           1         0              0         914       199       607       3493      100       45        
node_5         topic_10       102400    4500           1         0              0         972       203       643       3523      100       45        
node_6         topic_10       102400    4500           1         0              0         1029      201       699       3557      100       45        
node_7         topic_10       102400    4500           1         0              0         1059      201       721       3585      100       45        
node_8         topic_10       102400    4500           1         0              0         1083      201       759       3612      100       45        
node_9         topic_10       102400    4500           2         0              0         1107      202       784       3639      100       45        
