node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    21246          0         21246          22856     nan       nan       nan       nan       1000      45        
node_0         topic_9        102400    21249          0         21249          23355     nan       nan       nan       nan       1000      45        
node_1         topic_10       102400    21246          0         21246          22856     nan       nan       nan       nan       1000      45        
node_1         topic_9        102400    21250          0         21250          23355     nan       nan       nan       nan       1000      45        
node_2         topic_10       102400    21244          0         21244          22857     nan       nan       nan       nan       1000      45        
node_2         topic_9        102400    21249          0         21249          23356     nan       nan       nan       nan       1000      45        
node_3         topic_10       102400    21246          0         21246          22855     nan       nan       nan       nan       1000      45        
node_3         topic_9        102400    21249          0         21249          23354     nan       nan       nan       nan       1000      45        
node_4         topic_10       102400    21246          0         21246          22855     nan       nan       nan       nan       1000      45        
node_4         topic_9        102400    21246          0         21246          23357     nan       nan       nan       nan       1000      45        
node_5         topic_10       102400    21246          0         21246          22855     nan       nan       nan       nan       1000      45        
node_5         topic_9        102400    21249          0         21249          23355     nan       nan       nan       nan       1000      45        
node_6         topic_10       102400    21246          0         21246          22855     nan       nan       nan       nan       1000      45        
node_6         topic_9        102400    21249          0         21249          23355     nan       nan       nan       nan       1000      45        
node_7         topic_10       102400    21245          0         21245          22856     nan       nan       nan       nan       1000      45        
node_7         topic_9        102400    21249          0         21249          23355     nan       nan       nan       nan       1000      45        
node_8         topic_10       102400    21246          0         21246          22856     nan       nan       nan       nan       1000      45        
node_8         topic_9        102400    21249          0         21249          23355     nan       nan       nan       nan       1000      45        
