node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_5        102400    44885          43859     1026           51        381       63        276       999       1000      45        
node_0         topic_6        102400    44863          43586     1277           66        433       53        274       994       1000      45        
node_1         topic_5        102400    44882          43659     1223           54        486       61        320       998       1000      45        
node_1         topic_6        102400    44848          43165     1683           81        472       54        292       1000      1000      45        
node_2         topic_5        102400    44886          43919     967            50        545       52        346       1000      1000      45        
node_2         topic_6        102400    44876          43682     1194           53        504       50        322       1000      1000      45        
node_3         topic_5        102400    44884          43838     1046           52        608       56        359       999       1000      45        
node_3         topic_6        102400    44862          43481     1381           67        539       49        323       996       1000      45        
node_4         topic_5        102400    44856          43681     1175           80        668       65        389       1000      1000      45        
node_4         topic_6        102400    44881          43498     1383           48        577       51        361       996       1000      45        
