node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    1709           0         1709           42216     nan       nan       nan       nan       1000      45        
node_0         topic_11       102400    1708           0         1708           41305     nan       nan       nan       nan       1000      45        
node_1         topic_10       102400    1709           0         1709           42232     nan       nan       nan       nan       1000      45        
node_1         topic_11       102400    1707           0         1707           41292     nan       nan       nan       nan       1000      45        
node_2         topic_10       102400    1708           0         1708           42204     nan       nan       nan       nan       1000      45        
node_2         topic_11       102400    1707           0         1707           41293     nan       nan       nan       nan       1000      45        
node_3         topic_10       102400    1708           0         1708           42206     nan       nan       nan       nan       1000      45        
node_3         topic_11       102400    1707           0         1707           41294     nan       nan       nan       nan       1000      45        
node_4         topic_10       102400    1708           0         1708           42207     nan       nan       nan       nan       1000      45        
node_4         topic_11       102400    1707           0         1707           41295     nan       nan       nan       nan       1000      45        
node_5         topic_10       102400    1707           0         1707           42209     nan       nan       nan       nan       1000      45        
node_5         topic_11       102400    1707           0         1707           41296     nan       nan       nan       nan       1000      45        
node_6         topic_10       102400    1708           0         1708           42209     nan       nan       nan       nan       1000      45        
node_6         topic_11       102400    1707           0         1707           41298     nan       nan       nan       nan       1000      45        
node_7         topic_10       102400    1708           0         1708           42210     nan       nan       nan       nan       1000      45        
node_7         topic_11       102400    1707           0         1707           41299     nan       nan       nan       nan       1000      45        
node_8         topic_10       102400    1708           0         1708           42212     nan       nan       nan       nan       1000      45        
node_8         topic_11       102400    1707           0         1707           41301     nan       nan       nan       nan       1000      45        
node_9         topic_10       102400    1708           0         1708           42214     nan       nan       nan       nan       1000      45        
node_9         topic_11       102400    1707           0         1707           41303     nan       nan       nan       nan       1000      45        
