node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_10       102400    21502          0         21502          22630     nan       nan       nan       nan       1000      45        
node_0         topic_9        102400    21503          0         21503          23172     nan       nan       nan       nan       1000      45        
node_1         topic_10       102400    21502          0         21502          22628     nan       nan       nan       nan       1000      45        
node_1         topic_9        102400    21502          0         21502          23182     nan       nan       nan       nan       1000      45        
node_2         topic_10       102400    21501          0         21501          22627     nan       nan       nan       nan       1000      45        
node_2         topic_9        102400    21503          0         21503          23183     nan       nan       nan       nan       1000      45        
node_3         topic_10       102400    21501          0         21501          22627     nan       nan       nan       nan       1000      45        
node_3         topic_9        102400    21502          0         21502          23178     nan       nan       nan       nan       1000      45        
node_4         topic_10       102400    21501          0         21501          22619     nan       nan       nan       nan       1000      45        
node_4         topic_9        102400    21502          0         21502          23178     nan       nan       nan       nan       1000      45        
node_5         topic_10       102400    21501          0         21501          22620     nan       nan       nan       nan       1000      45        
node_5         topic_9        102400    21502          0         21502          23172     nan       nan       nan       nan       1000      45        
node_6         topic_10       102400    21501          0         21501          22620     nan       nan       nan       nan       1000      45        
node_6         topic_9        102400    21502          0         21502          23172     nan       nan       nan       nan       1000      45        
node_7         topic_10       102400    21501          0         21501          22628     nan       nan       nan       nan       1000      45        
node_7         topic_9        102400    21502          0         21502          23179     nan       nan       nan       nan       1000      45        
node_8         topic_10       102400    21501          0         21501          22620     nan       nan       nan       nan       1000      45        
node_8         topic_9        102400    21502          0         21502          23172     nan       nan       nan       nan       1000      45        
