node           topic          size[b]   received[#]    late[#]   too_late[#]    lost[#]   mean[us]  sd[us]    min[us]   max[us]   freq[hz]  duration[s]
node_0         topic_5        102400    44757          42008     2749           140       440       65        265       999       1000      45        
node_0         topic_6        102400    44754          42214     2540           117       387       76        297       999       1000      45        
node_1         topic_5        102400    44731          41356     3375           166       480       62        289       996       1000      45        
node_1         topic_6        102400    44754          41667     3087           116       479       76        313       1000      1000      45        
node_2         topic_5        102400    44751          41784     2967           146       521       59        342       1000      1000      45        
node_2         topic_6        102400    44768          42211     2557           102       548       73        337       993       1000      45        
node_3         topic_5        102400    44779          41859     2920           118       545       63        322       1000      1000      45        
node_3         topic_6        102400    44767          42073     2694           103       582       78        302       1000      1000      45        
node_4         topic_5        102400    44716          41457     3259           181       582       60        342       1000      1000      45        
node_4         topic_6        102400    44766          41750     3016           104       674       82        365       1000      1000      45        
